transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T01598,U179,2019-08-08,expense,travel,10535,bank transfer,bengaluru,
T08576,U070,2019-08-08,expense,others,60,upi,jaipur,Dinner at resto
T12795,U097,2019-08-08,expense,food,156,bank transfer,delhi,Course fee
T01273,U081,2019-08-08,expense,rent,807,cash,bengaluru,Salary
T10047,U083,2019-08-08,expense,food,110,bank transfer,pune,Netflix subscription
T11772,U152,2019-08-08,expense,food,145,cash,kolkata,Salary
T12329,U038,2019-08-08,expense,rent,403,card,hyderabad,Grocery shopping
T12586,U065,2019-08-08,expense,education,49,cash,unknown,Salary
T09948,U126,2019-08-08,expense,education,844,upi,kolkata,Grocery shopping via app
T01064,U035,2019-08-09,expense,rent,1022,upi,ahmedabad,Course fee
T14837,U098,2019-08-09,expense,entertainment,175,upi,pune,Salary
T07498,U098,2019-08-09,expense,entertainment,175,upi,pune,Salary
T08228,U084,2019-08-09,expense,entertainment,4402,cash,delhi,ulPaS86eOcjqk
T07567,U070,2019-08-09,expense,travel,833,upi,jaipur,Gift late
T13886,U039,2019-08-09,expense,rent,394,card,mumbai,Uber to office cash
T14425,U003,2019-08-09,expense,others,529,upi,mumbai,Monthly rent
T05600,U042,2019-08-10,expense,food,1234,bank transfer,delhi,s1FxgV0x5fQpGf
T02005,U100,2019-08-10,expense,food,346,bank transfer,chennai,Salary
T02181,U035,2019-08-10,expense,food,1590,upi,chennai,r5Ij8FmNpcxD4rXQw
T05183,U106,2019-08-10,expense,rent,165,upi,hyderabad,Salary
T05613,U044,2019-08-10,income,other income,59446,upi,kolkata,
T12581,U083,2019-08-10,expense,food,284,bank transfer,hyderabad,Paid electricity bill via app
T09800,U114,2019-08-10,expense,utilities,1377,card,bengaluru,Doctor visit cash
T09337,U043,2019-08-10,expense,food,680,upi,mumbai,MmIGZUSn1wGvhetV9Ft
T12999,U074,2019-08-10,expense,others,711,cash,ahmedabad,Netflix subscription
T01210,U125,2019-08-11,expense,rent,472,up,lucknow,Course fee
T13130,U042,2019-08-11,expense,food,1884,cash,hyderabad,Netflix subscription
T14335,U021,2019-08-11,expense,rent,132,cash,chennai,Doctor visit via app
T10363,U011,2019-08-11,expense,rentt,190,bank transfer,kolkata,Salary cash
T01390,U192,2019-08-11,expense,food,166,card,pune,Uber to office
T02430,U083,2019-08-11,expense,food,1585,bank transfer,chennai,Paid electricity bill late
T04035,U141,2019-08-11,expense,rent,212,bank transfer,kolkata,Monthly rent cash
T09043,U078,2019-08-11,expense,entertainment,775,cash,bengaluru,eRTbDpyguuJoaOMa
T14917,U155,2019-08-11,expense,entertainment,116,unknown,jaipur,Paid electricity bill
T07048,U128,2019-08-12,expense,travel,303,cah,mumbai,Grocery shopping
T01709,U093,2019-08-12,expense,others,132,upi,unknown,Doctor visit
T13028,U184,2019-08-12,expense,food,2279,cash,jaipur,Paid electricity bill cash
T13794,U171,2019-08-12,expense,health,345,bank transfer,lucknow,Salary
T04364,U152,2019-08-12,expense,food,279,bank transfer,pune,Gift
T13272,U037,2019-08-12,expense,food,215,cash,bengaluru,Doctor visit late
T02828,U117,2019-08-13,expense,entertainment,50,cash,lucknow,Monthly rent
T08613,U043,2019-08-13,expense,rent,823,upi,pune,Gift
T07391,U138,2019-08-13,income,salary,45508,cash,jaipur,Dinner at resto
T10125,U069,2019-08-13,expense,rent,139,cash,kolkata,05SrXAwnwi
T07099,U114,2019-08-13,expense,travel,61,card,unknown,ONIiQqkwa
T01714,U068,2019-08-13,expense,savings,719,bank transfer,kolkata,Netflix subscription
T10928,U039,2019-08-13,expense,rent,181,upi,delhi,
T00417,U064,2019-08-13,expense,food,81,card,ahmedabad,Doctor visit
T06605,U135,2019-08-13,income,bonus,65316,card,bengaluru,Netflix subscription
T05497,U024,2019-08-14,expense,food,270,cash,ahmedabad,Grocery shopping
T11962,U036,2019-08-14,expense,rent,586,card,bengaluru,Netflix subscription
T07856,U047,2019-08-14,income,other income,41163,cash,kolkata,Uber to office late
T12705,U071,2019-08-14,expense,ernt,1031,cash,pune,Monthly rent cash
T04147,U165,2019-08-14,expense,rent,74,card,kolkata,Course fee
T14703,U065,2019-08-14,expense,rent,665,cash,delhi,Monthly rent
T07744,U063,2019-08-14,expense,food,500,card,hyderabad,Grocery shopping
T04806,U075,2019-08-14,expense,rent,200,card,pune,Netflix subscription
T04961,U100,2019-08-15,expense,food,390,bank transfer,lucknow,Uber to office
T01382,U141,2019-08-15,income,salary,61767,card,jaipur,Monthly rent
T03934,U035,2019-08-15,expense,rent,814,upi,jaipur,Monthly rent
T11099,U061,2019-08-15,expense,rent,129,card,bengaluru,
T13205,U184,2019-08-15,income,salary,69839,cash,kolkata,Grocery shopping
T02560,U178,2019-08-15,expense,fod,533,card,kolkata,Paid electricity bill
T02541,U152,2019-08-15,expense,food,1942,upi,mumbai,Netflix subscription
T06699,U012,2019-08-15,expense,entertainment,524,upi,lucknow,Monthly rent
T01222,U053,2019-08-15,expense,entertainment,601,card,ahmedabad,Paid electricity bill
T00331,U112,2019-08-15,expense,rent,362,cash,chennai,Netflix subscription
T13859,U020,2019-08-15,income,bonuus,62519,bank transfer,mumbai,Netflix subscription
T02703,U154,2019-08-16,income,bonus,34954,upi,jaipur,2RRLCTFm
T08638,U042,2019-08-16,income,other income,48672,cash,ahmedabad,Course fee
T12036,U170,2019-08-16,expense,food,500,card,mumbai,Grocery shopping via app
T14282,U127,2019-08-16,income,other income,69765,card,chennai,Dinner at resto
T13497,U191,2019-08-16,income,salary,60120,cash,delhi,Netflix subscription
T06743,U011,2019-08-16,income,salary,61099,bank transfer,delhi,Salary
T03684,U008,2019-08-16,expense,utilities,225,card,delhi,Course fee
T14778,U042,2019-08-17,expense,entertainment,4472,upi,pune,Uber to office
T01081,U055,2019-08-17,expense,entertainment,197,upi,pune,q8NvVCoSc
T05575,U015,2019-08-17,income,salary,61763,cash,chennai,Monthly rent
T13811,U144,2019-08-17,income,bonus,75373,cash,hyderabad,Dinner at resto via app
T04539,U064,2019-08-17,expense,trvael,162,bank transfer,chennai,Uber to office
T11141,U074,2019-08-17,expense,rentt,164,cash,hyderabad,4UgUeWg7y4HjERwZwWs
T07394,U103,2019-08-17,expense,food,1025,upi,ahmedabad,Uber to office
T13399,U170,2019-08-17,expense,food,419,bank transfer,bengaluru,Course fee
T11163,U031,2019-08-17,expense,food,1172,upi,bengaluru,Salary cash
T02717,U186,2019-08-17,income,bonus,67954,upi,mumbai,Course fee
T07222,U041,2019-08-17,income,other income,64523,card,lucknow,Doctor visit
T11824,U053,2019-08-17,expense,food,404,cash,chennai,Netflix subscription late
T12142,U020,2019-08-18,expense,food,424,card,pune,Monthly rent
T13422,U036,2019-08-18,expense,travel,1145,cash,pune,Dinner at resto
T11357,U129,2019-08-18,expense,rent,990,bank transfer,hyderabad,Doctor visit late
T03173,U027,2019-08-18,expense,food,349,cash,lucknow,Paid electricity bill
T14241,U106,2019-08-18,expense,rent,112,bank transfer,chennai,Doctor visit cash
T00235,U179,2019-08-18,expense,tilities,145,card,chennai,Uber to office
T13973,U165,2019-08-18,expense,rent,277,card,delhi,Monthly rent
T13803,U014,2019-08-18,expense,saavings,435,cash,delhi,5PSVpAwq8iR
T10358,U105,2019-08-18,expense,entertainment,194,unknown,mumbai,Doctor visit via app
T08022,U125,2019-08-18,expense,rent,39,bank transfer,jaipur,Paid electricity bill
T14401,U037,2019-08-18,expense,entertainment,436,bank transfer,lucknow,Doctor visit late
T08795,U117,2019-08-18,income,salary,60927,cash,pune,Paid electricity bill cash
T05129,U139,2019-08-18,expense,food,289,bank transfer,jaipur,Monthly rent
T10909,U111,2019-08-18,income,salary,69093,cash,unknown,Netflix subscription late
T04463,U078,2019-08-18,expense,food,235,card,kolkata,Dinner at resto
T11960,U103,2019-08-18,expense,food,174,cash,delhi,Uber to office
T08801,U114,2019-08-19,expense,health,202,upi,ahmedabad,Netflix subscription
T06516,U030,2019-08-19,expense,food,799,bank transfer,hyderabad,Netflix subscription
T05840,U077,2019-08-19,expense,trvael,133,bank transfer,jaipur,Uber to office
T04081,U035,2019-08-19,expense,savings,499,cash,bengaluru,Netflix subscription late
T13489,U076,2019-08-19,expense,food,898,card,lucknow,Salary cash
T13818,U043,2019-08-19,expense,savings,34,upi,hyderabad,Dinner at resto
T06387,U102,2019-08-19,expense,food,1273,cash,mumbai,Course fee
T09666,U039,2019-08-19,expense,rent,967,upi,kolkata,Netflix subscription via app
T11961,U143,2019-08-19,expense,savings,50,bank transfer,pune,Salary late
T08066,U060,2019-08-19,expense,utilities,198,bank transfer,hyderabad,Grocery shopping late
T02526,U025,2019-08-20,expense,food,340,upi,hyderabad,
T00767,U120,2019-08-20,expense,savings,1135,upi,chennai,Monthly rent
T14858,U071,2019-08-20,expense,unknown,518,bank transfer,ahmedabad,Grocery shopping
T07022,U007,2019-08-20,income,bonus,64905,bank transfer,hyderabad,Paid electricity bill
T10279,U027,2019-08-20,expense,rent,142,bank transfer,bengaluru,Salary
T12438,U183,2019-08-20,expense,rent,665,cash,mumbai,Monthly rent
T04777,U011,2019-08-20,income,bonus,79210,card,unknown,Monthly rent
T07890,U093,2019-08-20,income,salary,68951,cash,bengaluru,Doctor visit
T11736,U017,2019-08-20,expense,savings,149,card,bengaluru,8V4apXQAHmj
T03361,U013,2019-08-20,expense,rent,135,bank transfer,lucknow,Paid electricity bill
T11280,U175,2019-08-21,expense,savings,315,card,delhi,Dinner at resto
T06198,U168,2019-08-21,income,bonus,57816,card,pune,Dinner at resto
T05622,U097,2019-08-21,expense,rent,123,cash,bengaluru,Gift
T04389,U150,2019-08-21,expense,food,636,card,lucknow,I5WXOIpeusoSNhdQNqv
T14947,U192,2019-08-21,expense,entertainment,188,upi,lucknow,Gift
T07789,U144,2019-08-21,expense,food,187,unknown,chennai,Paid electricity bill
T02210,U102,2019-08-21,expense,food,382,bank transfer,kolkata,
T02602,U061,2019-08-21,expense,others,181,bank transfer,lucknow,Grocery shopping
T07393,U157,2019-08-21,expense,othres,534,unknown,pune,Grocery shopping
T12302,U094,2019-08-21,expense,rent,220,bank transfer,mumbai,Salary
T03274,U180,2019-08-21,expense,travel,223,unknown,unknown,Gift
T04418,U132,2019-08-22,expense,utilities,169,upi,hyderabad,Uber to office
T10557,U179,2019-08-22,expense,edducation,767,cash,lucknow,Monthly rent
T04337,U179,2019-08-22,expense,food,85,cash,unknown,Paid electricity bill
T02564,U009,2019-08-22,expense,travel,438,card,delhi,Paid electricity bill via app
T11251,U013,2019-08-22,expense,food,870,upi,lucknow,Course fee
T02071,U118,2019-08-22,expense,travel,2194,ban transfer,pune,Netflix subscription
T00336,U129,2019-08-22,expense,travel,1278,bank transfer,ahmedabad,Netflix subscription
T03697,U148,2019-08-22,expense,rent,537,cash,bengaluru,
T07250,U123,2019-08-22,expense,food,215,bank transfer,pune,Course fee via app
T00928,U138,2019-08-22,expense,rent,98,card,chennai,Doctor visit
T14151,U046,2019-08-22,expense,food,1259,card,chennai,Uber to office
T13783,U033,2019-08-22,expense,rentt,68,bank transfer,jaipur,Grocery shopping
T05607,U175,2019-08-22,expense,food,1842,bank transfer,mumbai,Doctor visit
T11352,U026,2019-08-22,expense,food,284,card,jaipur,Gift
T06235,U149,2019-08-23,expense,food,1524,card,ahmedabad,Paid electricity bill
T00674,U048,2019-08-23,expense,unknown,108,cash,lucknow,Monthly rent
T08592,U009,2019-08-23,expense,rent,211,cardd,kolkata,Doctor visit
T10368,U179,2019-08-23,income,other income,40312,bank transfer,chennai,Course fee
T11168,U166,2019-08-23,income,bonus,76947,upi,chennai,Gift
T05287,U098,2019-08-23,expense,others,85,upi,pune,Uber to office
T10206,U035,2019-08-23,expense,utilities,4626,upi,kolkata,Gift
T06519,U172,2019-08-23,expense,food,219,bank transfer,ahmedabad,Uber to office late
T08364,U063,2019-08-24,expense,utilities,643,card,lucknow,Grocery shopping
T14087,U077,2019-08-24,income,bonus,67439,upi,bengaluru,Paid electricity bill
T07456,U006,2019-08-24,expense,food,265,card,hyderabad,Monthly rent
T09161,U042,2019-08-24,expense,food,1823,upi,kolkata,Grocery shopping
T10988,U190,2019-08-24,expense,entertainment,59,bank transfer,jaipur,Netflix subscription
T04719,U120,2019-08-24,expense,food,2405,cash,lucknow,iHBG6efX8afJNQf
T00859,U091,2019-08-24,expense,entertainment,135,upi,hyderabad,uGLMTS2HW
T12537,U162,2019-08-24,income,bonus,59042,upi,lucknow,Paid electricity bill
T05123,U067,2019-08-24,expense,food,249,cash,kolkata,Course fee
T05259,U074,2019-08-24,expense,rent,286,card,bengaluru,Gift
T02217,U140,2019-08-24,income,bonus,63889,card,bengaluru,Gift
T12595,U128,2019-08-25,expense,food,547,card,mumbai,Uber to office
T13921,U130,2019-08-25,expense,travel,2527,card,kolkata,Grocery shopping cash
T09037,U127,2019-08-25,expense,entertainment,1741,bank transfer,jaipur,
T01552,U092,2019-08-25,expense,rent,742,cash,bengaluru,Grocery shopping
T12245,U034,2019-08-25,expense,others,838,bank transfer,chennai,Doctor visit
T10207,U148,2019-08-25,expense,food,679,bank transfer,ahmedabad,Course fee
T00585,U045,2019-08-26,expense,travel,331,card,delhi,Gift cash
T07223,U150,2019-08-26,expense,food,745,card,delhi,Gift
T00626,U090,2019-08-26,expense,entertainment,139,bank transfer,mumbai,Dinner at resto
T02160,U099,2019-08-26,expense,rent,243,card,bengaluru,Dinner at resto
T09521,U008,2019-08-26,expense,travel,433,upi,hyderabad,Uber to office
T03951,U035,2019-08-26,expense,food,116,upi,jaipur,Gift
T12150,U006,2019-08-26,expense,rent,2119,upi,ahmedabad,Gift
T03869,U049,2019-08-26,income,other income,51038,bank transfer,jaipur,Monthly rent
T13878,U075,2019-08-26,expense,utilities,551,upi,ahmedabad,Gift
T05856,U101,2019-08-26,income,salary,64241,card,pune,Salary
T13530,U172,2019-08-26,expense,entertainment,174,bank transfer,lucknow,Monthly rent
T04741,U023,2019-08-27,expense,food,38,upi,bengaluru,
T14669,U058,2019-08-27,expense,food,76,upi,hyderabad,Doctor visit
T02489,U117,2019-08-27,expense,rent,1203,bank transfer,hyderabad,Gift
T01378,U159,2019-08-27,expense,rent,59,bank transfer,hyderabad,Salary
T00765,U178,2019-08-27,expense,rent,229,upi,unknown,Uber to office
T02349,U037,2019-08-27,expense,food,2242,upi,delhi,Uber to office
T04808,U102,2019-08-27,expense,rent,2431,card,lucknow,fiTqdJe7KvHMjzMwTi4
T05400,U181,2019-08-27,expense,entertainment,2649,upi,chennai,
T02817,U093,2019-08-27,expense,utilities,46,uip,pune,Course fee
T10859,U063,2019-08-28,expense,entertainment,1895,card,chennai,svhCvJYELGHgcEQrjXX
T07614,U064,2019-08-28,expense,health,862,cash,unknown,
T07409,U150,2019-08-28,income,other income,81972,bank transfer,hyderabad,
T10760,U005,2019-08-28,expense,food,445,cash,pune,LNIGe9BIaKHU9fg2T
T12695,U027,2019-08-28,expense,food,202,cash,chennai,Gift
T14837,U160,2019-08-28,expense,rent,291,upi,delhi,Course fee
T01040,U042,2019-08-28,expense,food,332,card,mumbai,Doctor visit
T11636,U069,2019-08-28,expense,utilities,444,cash,chennai,Course fee
T09361,U189,2019-08-28,expense,rent,436,cash,bengaluru,Gift
T02417,U126,2019-08-28,expense,rrent,642,upi,bengaluru,Grocery shopping
T06106,U149,2019-08-28,income,bonus,56275,card,kolkata,Course fee
T02381,U115,2019-08-28,income,salary,85415,upi,ahmedabad,Doctor visit
T09479,U185,2019-08-28,expense,food,106,bank transfer,hyderabad,
T14701,U167,2019-08-29,expense,rent,130,upi,ahmedabad,Gift
T00625,U043,2019-08-29,expense,travel,857,card,lucknow,Grocery shopping
T14195,U076,2019-08-29,expense,utilities,388,bank transfer,bengaluru,Paid electricity bill
T11184,U026,2019-08-29,expense,rent,123,upi,kolkata,Doctor visit
T09997,U154,2019-08-29,expense,rent,432,bank transfer,delhi,Dinner at resto late
T01706,U054,2019-08-29,income,bonnus,64601,unknown,kolkata,Course fee
T06477,U024,2019-08-29,expense,food,1615,card,jaipur,Monthly rent
T01564,U070,2019-08-29,expense,entertainment,189,card,ahmedabad,Dinner at resto
T04579,U108,2019-08-29,expense,utilities,378,card,ahmedabad,
T13027,U106,2019-08-29,expense,rent,65,card,lucknow,Netflix subscription
T14368,U103,2019-08-29,expense,entertainment,1025,bank transfer,chennai,Monthly rent
T01839,U190,2019-08-30,expense,rent,164,card,kolkata,Grocery shopping cash
T11568,U079,2019-08-30,expense,savings,516,cash,hyderabad,Salary
T13726,U185,2019-08-30,expense,travel,59,cash,chennai,Monthly rent
T05869,U145,2019-08-30,expense,food,113,cash,lucknow,Course fee
T09713,U062,2019-08-30,expense,others,1229,bank transffer,hyderabad,Course fee
T00997,U168,2019-08-30,income,bonus,83243,cash,bengaluru,Monthly rent
T09348,U144,2019-08-30,expense,food,335,upi,chennai,Dinner at resto
T00441,U154,2019-08-30,expense,rent,88,upi,mumbai,Monthly rent
T06303,U184,2019-08-30,expense,food,220,cash,pune,Uber to office
T03140,U184,2019-08-30,expense,rent,873,card,kolkata,Course fee
T13270,U159,2019-08-30,expense,food,803,bank transfer,delhi,Paid electricity bill via app
T07465,U027,2019-08-30,expense,rent,540,bank transfer,mumbai,Grocery shopping
T02611,U038,2019-08-30,income,bonus,78259,upi,pune,Course fee
T00919,U045,2019-08-30,income,salary,55184,cash,chennai,Grocery shopping
T03120,U096,2019-08-31,expense,travel,930,upi,delhi,Uber to office via app
T05615,U001,2019-08-31,expense,rent,157,card,jaipur,Paid electricity bill cash
T05049,U101,2019-08-31,expense,rent,222,card,delhi,Gift late
T09024,U192,2019-08-31,income,salary,69187,cash,lucknow,Uber to office via app
T02166,U041,2019-08-31,expense,food,35,card,pune,Monthly rent late
T06176,U008,2019-08-31,expense,rent,110,upi,ahmedabad,Salary
T01134,U108,2019-08-31,expense,food,471,bank transfer,hyderabad,Uber to office
T00986,U033,2019-08-31,expense,entertainment,232,cash,delhi,Grocery shopping
T11351,U017,2019-08-31,expense,travel,715,bank transfer,kolkata,Paid electricity bill via app
T11589,U178,2019-08-31,expense,food,749,bank transfer,ahmedabad,Paid electricity bill
T03362,U008,2019-08-31,expense,food,153,upi,delhi,Doctor visit late
T12426,U142,2019-08-31,expense,rennt,682,bank transfer,mumbai,Uber to office
T05075,U173,2019-09-01,expense,rent,58,card,kolkata,Netflix subscription
T03050,U169,2019-09-01,expense,foood,1700,cash,mumbai,
T04229,U036,2019-09-01,expense,health,343,cash,bengaluru,Dinner at resto
T07613,U117,2019-09-01,expense,food,619,cash,lucknow,Paid electricity bill
T02642,U127,2019-09-01,expense,travel,566,cash,hyderabad,Paid electricity bill
T06118,U054,2019-09-01,expense,food,584,card,delhi,Course fee
T00476,U072,2019-09-01,expense,rent,430,cash,unknown,Uber to office
T14004,U177,2019-09-02,expense,food,227,upi,mumbai,Salary
T04881,U028,2019-09-02,expense,enteratinment,289,unknown,delhi,Monthly rent
T02971,U087,2019-09-02,expense,others,1274,upi,mumbai,Doctor visit
T14746,U180,2019-09-02,expense,rent,5359,bank transfer,hyderabad,Grocery shopping
T07926,U126,2019-09-02,expense,travel,653,cash,lucknow,Gift
T13744,U133,2019-09-02,expense,others,630,card,hyderabad,Gift cash
T06224,U081,2019-09-02,expense,food,360,upi,delhi,Course fee late
